Time;Sun screening, Roof, Zone 31 - Rm. 3-2, South Office, Absolut position Sunscreening
11-18-2018 00:00:16;28
11-18-2018 00:00:17;23
11-18-2018 00:00:18;18
11-18-2018 00:00:19;13
11-18-2018 00:00:20;9
11-18-2018 00:00:21;4
11-18-2018 00:00:22;0
11-18-2018 08:46:56;4
11-18-2018 08:46:57;10
11-18-2018 08:46:58;15
11-18-2018 08:47:00;20
11-18-2018 08:47:01;25
11-18-2018 08:47:02;30
11-18-2018 08:47:03;36
11-18-2018 08:47:04;41
11-18-2018 08:47:05;46
11-18-2018 08:47:06;51
11-18-2018 08:47:07;56
11-18-2018 08:47:08;61
11-18-2018 08:47:09;66
11-18-2018 08:47:10;71
11-18-2018 08:47:11;76
11-18-2018 08:47:12;81
11-18-2018 08:47:13;86
11-18-2018 08:47:14;92
11-18-2018 08:47:15;100
11-18-2018 11:25:46;94
11-18-2018 11:25:47;89
11-18-2018 11:25:48;84
11-18-2018 11:25:49;79
11-18-2018 11:25:50;74
11-18-2018 11:25:51;69
11-18-2018 11:25:52;64
11-18-2018 11:25:53;59
11-18-2018 11:25:54;54
11-18-2018 11:25:55;49
11-18-2018 11:25:56;44
11-18-2018 11:25:57;39
11-18-2018 11:25:58;34
11-18-2018 11:26:00;28
11-18-2018 11:26:01;24
11-18-2018 11:26:02;19
11-18-2018 11:26:03;14
11-18-2018 11:26:04;9
11-18-2018 11:26:05;4
11-18-2018 11:26:06;0
11-18-2018 14:29:47;99
11-18-2018 14:29:48;94
11-18-2018 14:29:49;88
11-18-2018 14:29:50;83
11-18-2018 14:29:51;80
11-18-2018 14:29:52;86
11-18-2018 14:29:53;91
11-18-2018 14:29:54;100
11-18-2018 22:00:02;3
11-18-2018 22:00:03;8
11-18-2018 22:00:04;14
11-18-2018 22:00:05;19
11-18-2018 22:00:06;24
11-18-2018 22:00:07;29
11-18-2018 22:00:08;35
11-18-2018 22:00:09;40
11-18-2018 22:00:10;45
11-18-2018 22:00:11;50
11-18-2018 22:00:13;55
11-18-2018 22:00:14;60
11-18-2018 22:00:15;65
11-18-2018 22:00:16;71
11-18-2018 22:00:17;75
11-18-2018 22:00:18;81
11-18-2018 22:00:19;86
11-18-2018 22:00:20;90
11-18-2018 22:00:21;100
11-19-2018 00:00:04;96
11-19-2018 00:00:05;91
11-19-2018 00:00:06;86
11-19-2018 00:00:07;81
11-19-2018 00:00:08;75
11-19-2018 00:00:09;70
11-19-2018 00:00:10;65
11-19-2018 00:00:11;60
11-19-2018 00:00:12;54
11-19-2018 00:00:13;49
11-19-2018 00:00:14;44
11-19-2018 00:00:15;39
11-19-2018 00:00:16;34
11-19-2018 00:00:17;29
11-19-2018 00:00:19;24
11-19-2018 00:00:20;19
11-19-2018 00:00:21;14
11-19-2018 00:00:22;9
11-19-2018 00:00:23;4
11-19-2018 00:00:24;0
11-20-2018 22:00:02;4
11-20-2018 22:00:03;10
11-20-2018 22:00:04;15
11-20-2018 22:00:05;20
11-20-2018 22:00:06;25
11-20-2018 22:00:08;31
11-20-2018 22:00:09;36
11-20-2018 22:00:10;41
11-20-2018 22:00:11;46
11-20-2018 22:00:12;51
11-20-2018 22:00:13;57
11-20-2018 22:00:14;62
11-20-2018 22:00:15;67
11-20-2018 22:00:16;72
11-20-2018 22:00:17;77
11-20-2018 22:00:18;82
11-20-2018 22:00:19;87
11-20-2018 22:00:20;92
11-20-2018 22:00:21;100
11-21-2018 00:00:01;99
11-21-2018 00:00:03;93
11-21-2018 00:00:04;88
11-21-2018 00:00:05;83
11-21-2018 00:00:06;78
11-21-2018 00:00:07;73
11-21-2018 00:00:08;67
11-21-2018 00:00:09;62
11-21-2018 00:00:10;57
11-21-2018 00:00:11;52
11-21-2018 00:00:12;47
11-21-2018 00:00:13;42
11-21-2018 00:00:14;37
11-21-2018 00:00:15;32
11-21-2018 00:00:16;27
11-21-2018 00:00:17;22
11-21-2018 00:00:18;17
11-21-2018 00:00:19;12
11-21-2018 00:00:20;7
11-21-2018 00:00:21;3
11-21-2018 00:00:22;0
11-21-2018 08:55:15;4
11-21-2018 08:55:16;10
11-21-2018 08:55:17;15
11-21-2018 08:55:18;20
11-21-2018 08:55:19;26
11-21-2018 08:55:20;31
11-21-2018 08:55:22;37
11-21-2018 08:55:23;42
11-21-2018 08:55:23;47
11-21-2018 08:55:25;52
11-21-2018 08:55:26;57
11-21-2018 08:55:27;63
11-21-2018 08:55:28;68
11-21-2018 08:55:29;73
11-21-2018 08:55:30;78
11-21-2018 08:55:31;83
11-21-2018 08:55:32;88
11-21-2018 08:55:33;93
11-21-2018 08:55:34;100
11-21-2018 11:42:20;1
11-21-2018 11:42:22;12
11-21-2018 11:42:23;17
11-21-2018 11:42:24;22
11-21-2018 11:42:25;28
11-21-2018 11:42:26;33
11-21-2018 11:42:27;38
11-21-2018 11:42:28;44
11-21-2018 11:42:29;49
11-21-2018 11:42:30;54
11-21-2018 11:42:31;59
11-21-2018 11:42:32;65
11-21-2018 11:42:33;69
11-21-2018 11:42:34;75
11-21-2018 11:42:35;80
11-21-2018 11:42:36;85
11-21-2018 11:42:37;90
11-21-2018 11:42:38;100
11-21-2018 12:23:41;99
11-21-2018 12:23:42;93
11-21-2018 12:23:43;88
11-21-2018 12:23:45;83
11-21-2018 12:23:46;78
11-21-2018 12:23:47;72
11-21-2018 12:23:47;67
11-21-2018 12:23:49;62
11-21-2018 12:23:50;56
11-21-2018 12:23:51;51
11-21-2018 12:23:52;46
11-21-2018 12:23:53;41
11-21-2018 12:23:54;36
11-21-2018 12:23:55;31
11-21-2018 12:23:56;26
11-21-2018 12:23:57;20
11-21-2018 12:23:58;16
11-21-2018 12:23:59;11
11-21-2018 12:24:00;6
11-21-2018 12:24:01;1
11-21-2018 12:24:02;0
11-21-2018 13:42:42;1
11-21-2018 13:42:43;6
11-21-2018 13:42:44;11
11-21-2018 13:42:45;17
11-21-2018 13:42:46;22
11-21-2018 13:42:47;27
11-21-2018 13:42:48;33
11-21-2018 13:42:49;38
11-21-2018 13:42:50;43
11-21-2018 13:42:51;49
11-21-2018 13:42:52;54
11-21-2018 13:42:53;59
11-21-2018 13:42:54;64
11-21-2018 13:42:55;69
11-21-2018 13:42:56;75
11-21-2018 13:42:57;80
11-21-2018 13:42:58;85
11-21-2018 13:42:59;90
11-21-2018 13:43:00;100
11-21-2018 14:30:20;98
11-21-2018 14:30:21;92
11-21-2018 14:30:22;87
11-21-2018 14:30:24;81
11-21-2018 14:30:25;75
11-21-2018 14:30:26;70
11-21-2018 14:30:27;65
11-21-2018 14:30:28;60
11-21-2018 14:30:29;54
11-21-2018 14:30:30;49
11-21-2018 14:30:31;44
11-21-2018 14:30:32;39
11-21-2018 14:30:33;34
11-21-2018 14:30:34;28
11-21-2018 14:30:35;24
11-21-2018 14:30:36;19
11-21-2018 14:30:37;13
11-21-2018 14:30:38;8
11-21-2018 14:30:39;3
11-21-2018 14:30:41;0
11-21-2018 14:30:59;4
11-21-2018 14:31:00;10
11-21-2018 14:31:01;15
11-21-2018 14:31:02;20
11-21-2018 14:31:03;26
11-21-2018 14:31:04;31
11-21-2018 14:31:05;36
11-21-2018 14:31:06;41
11-21-2018 14:31:07;46
11-21-2018 14:31:08;52
11-21-2018 14:31:09;57
11-21-2018 14:31:10;62
11-21-2018 14:31:12;67
11-21-2018 14:31:13;73
11-21-2018 14:31:14;78
11-21-2018 14:31:15;83
11-21-2018 14:31:16;88
11-21-2018 14:31:17;93
11-21-2018 14:31:18;100
11-21-2018 15:01:18;98
11-21-2018 15:01:19;92
11-21-2018 15:01:21;87
11-21-2018 15:01:22;82
11-21-2018 15:01:23;76
11-21-2018 15:01:24;71
11-21-2018 15:01:25;66
11-21-2018 15:01:26;60
11-21-2018 15:01:27;55
11-21-2018 15:01:28;50
11-21-2018 15:01:29;45
11-21-2018 15:01:30;40
11-21-2018 15:01:31;35
11-21-2018 15:01:32;30
11-21-2018 15:01:33;25
11-21-2018 15:01:34;20
11-21-2018 15:01:35;15
11-21-2018 15:01:36;10
11-21-2018 15:01:37;4
11-21-2018 15:01:38;0
11-21-2018 15:40:03;94
11-21-2018 15:40:04;89
11-21-2018 15:40:05;84
11-21-2018 15:40:06;79
11-21-2018 15:40:07;73
11-21-2018 15:40:08;68
11-21-2018 15:40:09;63
11-21-2018 15:40:11;58
11-21-2018 15:40:12;52
11-21-2018 15:40:13;47
11-21-2018 15:40:14;42
11-21-2018 15:40:15;37
11-21-2018 15:40:16;32
11-21-2018 15:40:17;27
11-21-2018 15:40:18;22
11-21-2018 15:40:19;17
11-21-2018 15:40:20;12
11-21-2018 15:40:21;7
11-21-2018 15:40:22;2
11-21-2018 15:40:23;0
11-21-2018 22:00:02;1
11-21-2018 22:00:03;7
11-21-2018 22:00:04;12
11-21-2018 22:00:05;17
11-21-2018 22:00:06;23
11-21-2018 22:00:07;28
11-21-2018 22:00:08;33
11-21-2018 22:00:09;39
11-21-2018 22:00:10;44
11-21-2018 22:00:11;49
11-21-2018 22:00:12;54
11-21-2018 22:00:13;60
11-21-2018 22:00:14;65
11-21-2018 22:00:15;70
11-21-2018 22:00:16;75
11-21-2018 22:00:17;81
11-21-2018 22:00:18;86
11-21-2018 22:00:19;91
11-21-2018 22:00:20;100
11-22-2018 00:00:02;95
11-22-2018 00:00:03;90
11-22-2018 00:00:04;84
11-22-2018 00:00:05;79
11-22-2018 00:00:06;74
11-22-2018 00:00:07;69
11-22-2018 00:00:08;64
11-22-2018 00:00:09;59
11-22-2018 00:00:10;54
11-22-2018 00:00:11;48
11-22-2018 00:00:12;43
11-22-2018 00:00:14;38
11-22-2018 00:00:15;33
11-22-2018 00:00:16;28
11-22-2018 00:00:17;23
11-22-2018 00:00:18;18
11-22-2018 00:00:19;13
11-22-2018 00:00:20;9
11-22-2018 00:00:21;4
11-22-2018 00:00:22;0
11-22-2018 08:02:12;4
11-22-2018 08:02:14;9
11-22-2018 08:02:14;15
11-22-2018 08:02:15;20
11-22-2018 08:02:16;25
11-22-2018 08:02:17;30
11-22-2018 08:02:18;36
11-22-2018 08:02:20;41
11-22-2018 08:02:21;46
11-22-2018 08:02:22;52
11-22-2018 08:02:23;57
11-22-2018 08:02:24;62
11-22-2018 08:02:25;67
11-22-2018 08:02:26;72
11-22-2018 08:02:27;78
11-22-2018 08:02:28;83
11-22-2018 08:02:29;87
11-22-2018 08:02:30;93
11-22-2018 08:02:31;100
11-22-2018 14:30:35;96
11-22-2018 14:30:36;90
11-22-2018 14:30:37;85
11-22-2018 14:30:38;79
11-22-2018 14:30:39;74
11-22-2018 14:30:40;69
11-22-2018 14:30:42;63
11-22-2018 14:30:42;58
11-22-2018 14:30:44;53
11-22-2018 14:30:45;48
11-22-2018 14:30:46;42
11-22-2018 14:30:47;37
11-22-2018 14:30:48;32
11-22-2018 14:30:49;27
11-22-2018 14:30:50;22
11-22-2018 14:30:51;16
11-22-2018 14:30:52;11
11-22-2018 14:30:53;6
11-22-2018 14:30:54;1
11-22-2018 14:30:55;0
11-22-2018 14:31:33;2
11-22-2018 14:31:34;7
11-22-2018 14:31:35;13
11-22-2018 14:31:36;19
11-22-2018 14:31:37;24
11-22-2018 14:31:38;30
11-22-2018 14:31:39;35
11-22-2018 14:31:40;41
11-22-2018 14:31:41;46
11-22-2018 14:31:42;51
11-22-2018 14:31:43;57
11-22-2018 14:31:44;62
11-22-2018 14:31:45;67
11-22-2018 14:31:46;73
11-22-2018 14:31:47;78
11-22-2018 14:31:48;83
11-22-2018 14:31:50;88
11-22-2018 14:31:51;94
11-22-2018 14:31:52;100
11-22-2018 15:49:10;95
11-22-2018 15:49:11;90
11-22-2018 15:49:12;85
11-22-2018 15:49:13;80
11-22-2018 15:49:14;74
11-22-2018 15:49:15;69
11-22-2018 15:49:16;64
11-22-2018 15:49:17;58
11-22-2018 15:49:18;53
11-22-2018 15:49:19;48
11-22-2018 15:49:20;43
11-22-2018 15:49:22;37
11-22-2018 15:49:24;27
11-22-2018 15:49:25;22
11-22-2018 15:49:26;17
11-22-2018 15:49:27;12
11-22-2018 15:49:28;7
11-22-2018 15:49:29;2
11-22-2018 15:49:30;0
11-22-2018 22:00:02;4
11-22-2018 22:00:03;9
11-22-2018 22:00:04;14
11-22-2018 22:00:06;20
11-22-2018 22:00:07;25
11-22-2018 22:00:08;31
11-22-2018 22:00:09;36
11-22-2018 22:00:10;41
11-22-2018 22:00:11;46
11-22-2018 22:00:12;52
11-22-2018 22:00:13;57
11-22-2018 22:00:14;62
11-22-2018 22:00:15;67
11-22-2018 22:00:16;72
11-22-2018 22:00:17;78
11-22-2018 22:00:18;83
11-22-2018 22:00:19;88
11-22-2018 22:00:20;93
11-22-2018 22:00:21;100
11-23-2018 00:00:01;99
11-23-2018 00:00:02;94
11-23-2018 00:00:03;89
11-23-2018 00:00:04;84
11-23-2018 00:00:05;78
11-23-2018 00:00:06;73
11-23-2018 00:00:08;68
11-23-2018 00:00:08;63
11-23-2018 00:00:09;58
11-23-2018 00:00:10;53
11-23-2018 00:00:11;47
11-23-2018 00:00:12;43
11-23-2018 00:00:13;37
11-23-2018 00:00:15;32
11-23-2018 00:00:16;27
11-23-2018 00:00:17;22
11-23-2018 00:00:18;18
11-23-2018 00:00:19;13
11-23-2018 00:00:20;7
11-23-2018 00:00:21;3
11-23-2018 00:00:22;0
11-23-2018 08:01:00;4
11-23-2018 08:01:01;10
11-23-2018 08:01:02;15
11-23-2018 08:01:03;20
11-23-2018 08:01:04;25
11-23-2018 08:01:05;31
11-23-2018 08:01:06;36
11-23-2018 08:01:08;41
11-23-2018 08:01:09;47
11-23-2018 08:01:10;51
11-23-2018 08:01:11;57
11-23-2018 08:01:12;62
11-23-2018 08:01:13;67
11-23-2018 08:01:14;72
11-23-2018 08:01:15;78
11-23-2018 08:01:16;83
11-23-2018 08:01:17;88
11-23-2018 08:01:18;93
11-23-2018 08:01:19;100
11-23-2018 14:30:45;96
11-23-2018 14:30:46;90
11-23-2018 14:30:47;85
11-23-2018 14:30:48;80
11-23-2018 14:30:49;74
11-23-2018 14:30:51;69
11-23-2018 14:30:52;63
11-23-2018 14:30:53;58
11-23-2018 14:30:54;53
11-23-2018 14:30:55;47
11-23-2018 14:30:56;42
11-23-2018 14:30:57;37
11-23-2018 14:30:58;32
11-23-2018 14:30:59;26
11-23-2018 14:31:00;21
11-23-2018 14:31:01;16
11-23-2018 14:31:02;11
11-23-2018 14:31:04;1
11-23-2018 14:31:06;0
11-23-2018 14:31:38;5
11-23-2018 14:31:39;11
11-23-2018 14:31:40;16
11-23-2018 14:31:41;22
11-23-2018 14:31:42;27
11-23-2018 14:31:43;32
11-23-2018 14:31:44;38
11-23-2018 14:31:45;43
11-23-2018 14:31:46;48
11-23-2018 14:31:47;53
11-23-2018 14:31:48;59
11-23-2018 14:31:49;64
11-23-2018 14:31:50;69
11-23-2018 14:31:51;74
11-23-2018 14:31:52;80
11-23-2018 14:31:53;85
11-23-2018 14:31:54;90
11-23-2018 14:31:55;100
11-23-2018 15:49:22;99
11-23-2018 15:49:23;93
11-23-2018 15:49:24;88
11-23-2018 15:49:25;83
11-23-2018 15:49:26;77
11-23-2018 15:49:27;72
11-23-2018 15:49:28;67
11-23-2018 15:49:29;61
11-23-2018 15:49:30;56
11-23-2018 15:49:31;51
11-23-2018 15:49:33;46
11-23-2018 15:49:34;40
11-23-2018 15:49:35;35
11-23-2018 15:49:36;30
11-23-2018 15:49:37;25
11-23-2018 15:49:38;20
11-23-2018 15:49:39;15
11-23-2018 15:49:40;10
11-23-2018 15:49:41;4
11-23-2018 15:49:42;0
11-23-2018 22:00:02;3
11-23-2018 22:00:03;9
11-23-2018 22:00:04;14
11-23-2018 22:00:05;19
11-23-2018 22:00:06;25
11-23-2018 22:00:07;30
11-23-2018 22:00:08;36
11-23-2018 22:00:10;41
11-23-2018 22:00:11;46
11-23-2018 22:00:12;51
11-23-2018 22:00:13;57
11-23-2018 22:00:14;62
11-23-2018 22:00:15;67
11-23-2018 22:00:16;72
11-23-2018 22:00:17;78
11-23-2018 22:00:18;83
11-23-2018 22:00:19;88
11-23-2018 22:00:20;93
11-23-2018 22:00:21;100
11-24-2018 00:00:04;96
11-24-2018 00:00:05;90
11-24-2018 00:00:06;85
11-24-2018 00:00:07;80
11-24-2018 00:00:09;75
11-24-2018 00:00:10;69
11-24-2018 00:00:11;63
11-24-2018 00:00:12;58
11-24-2018 00:00:13;53
11-24-2018 00:00:14;47
11-24-2018 00:00:15;42
11-24-2018 00:00:16;37
11-24-2018 00:00:17;31
11-24-2018 00:00:18;27
11-24-2018 00:00:19;22
11-24-2018 00:00:20;16
11-24-2018 00:00:21;11
11-24-2018 00:00:22;7
11-24-2018 00:00:23;1
11-24-2018 00:00:24;0
11-24-2018 08:44:58;3
11-24-2018 08:44:59;9
11-24-2018 08:45:00;14
11-24-2018 08:45:01;19
11-24-2018 08:45:02;25
11-24-2018 08:45:03;30
11-24-2018 08:45:04;35
11-24-2018 08:45:05;41
11-24-2018 08:45:06;46
11-24-2018 08:45:07;51
11-24-2018 08:45:08;56
11-24-2018 08:45:09;62
11-24-2018 08:45:10;67
11-24-2018 08:45:12;72
11-24-2018 08:45:13;77
11-24-2018 08:45:14;82
11-24-2018 08:45:15;87
11-24-2018 08:45:16;92
11-24-2018 08:45:17;100
11-24-2018 14:30:58;99
11-24-2018 14:30:59;93
11-24-2018 14:31:00;87
11-24-2018 14:31:01;82
11-24-2018 14:31:02;77
11-24-2018 14:31:03;71
11-24-2018 14:31:04;66
11-24-2018 14:31:05;61
11-24-2018 14:31:06;56
11-24-2018 14:31:07;50
11-24-2018 14:31:08;46
11-24-2018 14:31:10;51
11-24-2018 14:31:11;56
11-24-2018 14:31:12;61
11-24-2018 14:31:13;66
11-24-2018 14:31:14;72
11-24-2018 14:31:15;77
11-24-2018 14:31:16;82
11-24-2018 14:31:17;87
11-24-2018 14:31:18;93
11-24-2018 14:31:19;100
11-24-2018 14:54:23;95
11-24-2018 14:54:24;90
11-24-2018 14:54:25;84
11-24-2018 14:54:26;79
11-24-2018 14:54:27;74
11-24-2018 14:54:28;69
11-24-2018 14:54:29;63
11-24-2018 14:54:30;58
11-24-2018 14:54:32;53
11-24-2018 14:54:33;48
11-24-2018 14:54:34;43
11-24-2018 14:54:35;37
11-24-2018 14:54:36;32
11-24-2018 14:54:37;27
11-24-2018 14:54:38;22
11-24-2018 14:54:39;17
11-24-2018 14:54:40;12
11-24-2018 14:54:41;7
11-24-2018 14:54:42;2
11-24-2018 14:54:43;0
11-24-2018 22:00:02;3
11-24-2018 22:00:03;8
11-24-2018 22:00:04;13
11-24-2018 22:00:05;19
11-24-2018 22:00:06;24
11-24-2018 22:00:07;29
11-24-2018 22:00:08;35
11-24-2018 22:00:09;40
11-24-2018 22:00:10;45
11-24-2018 22:00:11;51
11-24-2018 22:00:12;56
11-24-2018 22:00:13;61
11-24-2018 22:00:14;66
11-24-2018 22:00:15;72
11-24-2018 22:00:16;77
11-24-2018 22:00:18;82
11-24-2018 22:00:19;87
11-24-2018 22:00:20;92
11-24-2018 22:00:21;100
11-25-2018 00:00:02;95
11-25-2018 00:00:03;90
11-25-2018 00:00:04;84
11-25-2018 00:00:05;79
11-25-2018 00:00:06;74
11-25-2018 00:00:07;69
11-25-2018 00:00:08;64
11-25-2018 00:00:09;59
11-25-2018 00:00:10;53
11-25-2018 00:00:12;48
11-25-2018 00:00:13;43
11-25-2018 00:00:14;38
11-25-2018 00:00:15;33
11-25-2018 00:00:16;28
11-25-2018 00:00:17;23
11-25-2018 00:00:18;18
11-25-2018 00:00:19;13
11-25-2018 00:00:20;8
11-25-2018 00:00:21;3
11-25-2018 00:00:22;0
11-25-2018 12:05:36;4
11-25-2018 12:05:37;10
11-25-2018 12:05:38;16
11-25-2018 12:05:39;21
11-25-2018 12:05:40;26
11-25-2018 12:05:41;31
11-25-2018 12:05:43;37
11-25-2018 12:05:44;42
11-25-2018 12:05:45;47
11-25-2018 12:05:46;52
11-25-2018 12:05:47;58
11-25-2018 12:05:48;63
11-25-2018 12:05:49;68
11-25-2018 12:05:50;74
11-25-2018 12:05:51;78
11-25-2018 12:05:52;84
11-25-2018 12:05:53;89
11-25-2018 12:05:54;94
11-25-2018 12:05:55;100
11-25-2018 12:18:34;97
11-25-2018 12:18:35;91
11-25-2018 12:18:36;87
11-25-2018 12:18:37;81
11-25-2018 12:18:38;76
11-25-2018 12:18:39;71
11-25-2018 12:18:40;66
11-25-2018 12:18:41;60
11-25-2018 12:18:42;55
11-25-2018 12:18:43;50
11-25-2018 12:18:44;45
11-25-2018 12:18:45;40
11-25-2018 12:18:46;35
11-25-2018 12:18:47;30
11-25-2018 12:18:48;25
11-25-2018 12:18:49;20
11-25-2018 12:18:50;15
11-25-2018 12:18:51;10
11-25-2018 12:18:52;5
11-25-2018 12:18:53;0
11-25-2018 22:00:02;4
11-25-2018 22:00:03;9
11-25-2018 22:00:04;14
11-25-2018 22:00:05;20
11-25-2018 22:00:06;25
11-25-2018 22:00:07;30
11-25-2018 22:00:08;35
11-25-2018 22:00:09;41
11-25-2018 22:00:10;46
11-25-2018 22:00:11;51
11-25-2018 22:00:12;57
11-25-2018 22:00:13;62
11-25-2018 22:00:14;67
11-25-2018 22:00:15;72
11-25-2018 22:00:16;78
11-25-2018 22:00:17;83
11-25-2018 22:00:19;88
11-25-2018 22:00:20;93
11-25-2018 22:00:21;100
11-26-2018 00:00:03;99
11-26-2018 00:00:04;93
11-26-2018 00:00:05;88
11-26-2018 00:00:06;83
11-26-2018 00:00:07;77
11-26-2018 00:00:08;72
11-26-2018 00:00:09;66
11-26-2018 00:00:11;61
11-26-2018 00:00:12;55
11-26-2018 00:00:13;50
11-26-2018 00:00:14;45
11-26-2018 00:00:15;39
11-26-2018 00:00:16;34
11-26-2018 00:00:17;29
11-26-2018 00:00:18;24
11-26-2018 00:00:19;19
11-26-2018 00:00:20;13
11-26-2018 00:00:21;9
11-26-2018 00:00:22;4
11-26-2018 00:00:23;0
11-27-2018 12:04:02;2
11-27-2018 12:04:03;7
11-27-2018 12:04:04;12
11-27-2018 12:04:05;18
11-27-2018 12:04:06;23
11-27-2018 12:04:07;29
11-27-2018 12:04:08;34
11-27-2018 12:04:09;39
11-27-2018 12:04:10;45
11-27-2018 12:04:11;50
11-27-2018 12:04:12;55
11-27-2018 12:04:13;60
11-27-2018 12:04:14;66
11-27-2018 12:04:15;71
11-27-2018 12:04:16;76
11-27-2018 12:04:17;81
11-27-2018 12:04:18;87
11-27-2018 12:04:19;92
11-27-2018 12:04:20;100
11-27-2018 12:26:26;98
11-27-2018 12:26:27;93
11-27-2018 12:26:28;88
11-27-2018 12:26:29;83
11-27-2018 12:26:30;77
11-27-2018 12:26:31;72
11-27-2018 12:26:32;67
11-27-2018 12:26:33;62
11-27-2018 12:26:35;57
11-27-2018 12:26:35;51
11-27-2018 12:26:37;46
11-27-2018 12:26:38;41
11-27-2018 12:26:39;36
11-27-2018 12:26:40;31
11-27-2018 12:26:41;26
11-27-2018 12:26:42;21
11-27-2018 12:26:43;16
11-27-2018 12:26:44;11
11-27-2018 12:26:45;7
11-27-2018 12:26:46;1
11-27-2018 12:26:47;0
11-27-2018 12:34:56;2
11-27-2018 12:34:57;8
11-27-2018 12:34:58;13
11-27-2018 12:34:59;19
11-27-2018 12:35:00;25
11-27-2018 12:35:01;30
11-27-2018 12:35:02;35
11-27-2018 12:35:03;40
11-27-2018 12:35:04;46
11-27-2018 12:35:05;51
11-27-2018 12:35:06;56
11-27-2018 12:35:07;61
11-27-2018 12:35:08;66
11-27-2018 12:35:09;72
11-27-2018 12:35:10;77
11-27-2018 12:35:11;82
11-27-2018 12:35:12;87
11-27-2018 12:35:13;93
11-27-2018 12:35:14;100
11-27-2018 14:21:03;96
11-27-2018 14:21:04;91
11-27-2018 14:21:05;86
11-27-2018 14:21:06;81
11-27-2018 14:21:07;75
11-27-2018 14:21:08;70
11-27-2018 14:21:09;65
11-27-2018 14:21:10;60
11-27-2018 14:21:11;54
11-27-2018 14:21:12;49
11-27-2018 14:21:13;44
11-27-2018 14:21:14;39
11-27-2018 14:21:15;34
11-27-2018 14:21:16;28
11-27-2018 14:21:17;23
11-27-2018 14:21:18;18
11-27-2018 14:21:19;13
11-27-2018 14:21:20;9
11-27-2018 14:21:21;4
11-27-2018 14:21:22;0
11-27-2018 15:06:42;4
11-27-2018 15:06:43;9
11-27-2018 15:06:44;15
11-27-2018 15:06:45;20
11-27-2018 15:06:46;25
11-27-2018 15:06:47;31
11-27-2018 15:06:48;36
11-27-2018 15:06:49;41
11-27-2018 15:06:50;47
11-27-2018 15:06:51;52
11-27-2018 15:06:52;57
11-27-2018 15:06:53;62
11-27-2018 15:06:54;68
11-27-2018 15:06:55;73
11-27-2018 15:06:56;78
11-27-2018 15:06:57;84
11-27-2018 15:06:59;89
11-27-2018 15:07:00;94
11-27-2018 15:07:01;100
11-27-2018 15:08:47;6
11-27-2018 15:08:48;11
11-27-2018 15:08:49;17
11-27-2018 15:08:50;22
11-27-2018 15:08:51;28
11-27-2018 15:08:52;33
11-27-2018 15:08:53;38
11-27-2018 15:08:54;44
11-27-2018 15:08:55;49
11-27-2018 15:08:56;54
11-27-2018 15:08:57;60
11-27-2018 15:08:58;65
11-27-2018 15:08:59;70
11-27-2018 15:09:00;75
11-27-2018 15:09:01;81
11-27-2018 15:09:02;86
11-27-2018 15:09:03;91
11-27-2018 15:09:04;100
11-27-2018 15:16:31;94
11-27-2018 15:16:32;89
11-27-2018 15:16:33;84
11-27-2018 15:16:34;79
11-27-2018 15:16:35;73
11-27-2018 15:16:36;68
11-27-2018 15:16:37;63
11-27-2018 15:16:38;58
11-27-2018 15:16:39;52
11-27-2018 15:16:40;47
11-27-2018 15:16:41;42
11-27-2018 15:16:43;37
11-27-2018 15:16:43;32
11-27-2018 15:16:45;27
11-27-2018 15:16:46;22
11-27-2018 15:16:47;16
11-27-2018 15:16:48;12
11-27-2018 15:16:49;7
11-27-2018 15:16:50;2
11-27-2018 15:16:51;0
11-27-2018 15:34:52;97
11-27-2018 15:34:53;91
11-27-2018 15:34:54;87
11-27-2018 15:34:55;81
11-27-2018 15:34:56;76
11-27-2018 15:34:57;71
11-27-2018 15:34:58;65
11-27-2018 15:34:59;60
11-27-2018 15:35:00;55
11-27-2018 15:35:01;50
11-27-2018 15:35:02;45
11-27-2018 15:35:03;40
11-27-2018 15:35:04;34
11-27-2018 15:35:05;30
11-27-2018 15:35:07;25
11-27-2018 15:35:07;20
11-27-2018 15:35:08;15
11-27-2018 15:35:10;10
11-27-2018 15:35:11;4
11-27-2018 15:35:12;0
11-27-2018 22:00:02;3
11-27-2018 22:00:03;9
11-27-2018 22:00:04;14
11-27-2018 22:00:05;19
11-27-2018 22:00:06;25
11-27-2018 22:00:07;30
11-27-2018 22:00:08;36
11-27-2018 22:00:10;41
11-27-2018 22:00:11;46
11-27-2018 22:00:12;51
11-27-2018 22:00:13;57
11-27-2018 22:00:14;63
11-27-2018 22:00:15;68
11-27-2018 22:00:16;74
11-27-2018 22:00:17;79
11-27-2018 22:00:18;84
11-27-2018 22:00:19;89
11-27-2018 22:00:20;94
11-27-2018 22:00:21;100
11-28-2018 00:00:02;97
11-28-2018 00:00:03;91
11-28-2018 00:00:04;87
11-28-2018 00:00:05;81
11-28-2018 00:00:06;75
11-28-2018 00:00:07;71
11-28-2018 00:00:08;65
11-28-2018 00:00:09;60
11-28-2018 00:00:10;55
11-28-2018 00:00:11;50
11-28-2018 00:00:12;45
11-28-2018 00:00:14;40
11-28-2018 00:00:14;35
11-28-2018 00:00:16;29
11-28-2018 00:00:17;25
11-28-2018 00:00:18;19
11-28-2018 00:00:19;15
11-28-2018 00:00:20;10
