Time;Sun screening, Roof, Zone 31 - Rm. 3-2, South Office, Absolut position Sunscreening;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, Ventilation mode;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, Start pulse ventilation;Natural ventilation, Roof, Zone 31 - Rm. 3-2, South Office, NV Advance(TM) status
10-25-2018 07:01:00;0;8;0;12
10-25-2018 07:04:15;0;8;0;80
10-25-2018 09:10:26;5;8;0;80
10-25-2018 09:10:27;11;8;0;80
10-25-2018 09:10:28;16;8;0;80
10-25-2018 09:10:29;22;8;0;80
10-25-2018 09:10:30;27;8;0;80
10-25-2018 09:10:31;33;8;0;80
10-25-2018 09:10:32;38;8;0;80
10-25-2018 09:10:33;43;8;0;80
10-25-2018 09:10:35;48;8;0;80
10-25-2018 09:10:36;53;8;0;80
10-25-2018 09:10:37;59;8;0;80
10-25-2018 09:10:38;64;8;0;80
10-25-2018 09:10:39;69;8;0;80
10-25-2018 09:10:40;75;8;0;80
10-25-2018 09:10:41;79;8;0;80
10-25-2018 09:10:42;85;8;0;80
10-25-2018 09:10:43;90;8;0;80
10-25-2018 09:10:44;100;8;0;80
10-25-2018 14:00:00;100;8;-1;80
10-25-2018 15:03:02;100;8;0;80
10-25-2018 15:30:28;99;8;0;80
10-25-2018 15:30:28;94;8;0;80
10-25-2018 15:30:29;88;8;0;80
10-25-2018 15:30:30;83;8;0;80
10-25-2018 15:30:31;78;8;0;80
10-25-2018 15:30:32;72;8;0;80
10-25-2018 15:30:34;67;8;0;80
10-25-2018 15:30:35;62;8;0;80
10-25-2018 15:30:36;57;8;0;80
10-25-2018 15:30:37;52;8;0;80
10-25-2018 15:30:38;46;8;0;80
10-25-2018 15:30:39;41;8;0;80
10-25-2018 15:30:40;36;8;0;80
10-25-2018 15:30:41;31;8;0;80
10-25-2018 15:30:42;26;8;0;80
10-25-2018 15:30:43;21;8;0;80
10-25-2018 15:30:44;16;8;0;80
10-25-2018 15:30:45;11;8;0;80
10-25-2018 15:30:46;6;8;0;80
10-25-2018 15:30:47;1;8;0;80
10-25-2018 15:30:48;0;8;0;80
10-25-2018 15:50:11;4;8;0;80
10-25-2018 15:50:12;10;8;0;80
10-25-2018 15:50:13;15;8;0;80
10-25-2018 15:50:14;21;8;0;80
10-25-2018 15:50:15;26;8;0;80
10-25-2018 15:50:16;31;8;0;80
10-25-2018 15:50:17;37;8;0;80
10-25-2018 15:50:18;42;8;0;80
10-25-2018 15:50:20;48;8;0;80
10-25-2018 15:50:20;53;8;0;80
10-25-2018 15:50:21;58;8;0;80
10-25-2018 15:50:23;63;8;0;80
10-25-2018 15:50:24;69;8;0;80
10-25-2018 15:50:25;74;8;0;80
10-25-2018 15:50:26;79;8;0;80
10-25-2018 15:50:27;85;8;0;80
10-25-2018 15:50:28;90;8;0;80
10-25-2018 15:50:29;100;8;0;80
10-25-2018 16:00:00;100;8;-1;80
10-25-2018 16:03:03;100;8;0;80
10-25-2018 16:27:12;98;8;0;80
10-25-2018 16:27:13;92;8;0;80
10-25-2018 16:27:14;87;8;0;80
10-25-2018 16:27:15;81;8;0;80
10-25-2018 16:27:16;76;8;0;80
10-25-2018 16:27:17;71;8;0;80
10-25-2018 16:27:18;66;8;0;80
10-25-2018 16:27:19;60;8;0;80
10-25-2018 16:27:20;55;8;0;80
10-25-2018 16:27:21;50;8;0;80
10-25-2018 16:27:22;44;8;0;80
10-25-2018 16:27:23;40;8;0;80
10-25-2018 16:27:24;34;8;0;80
10-25-2018 16:27:25;29;8;0;80
10-25-2018 16:27:26;24;8;0;80
10-25-2018 16:27:27;19;8;0;80
10-25-2018 16:27:28;14;8;0;80
10-25-2018 16:27:29;9;8;0;80
10-25-2018 16:27:30;4;8;0;80
10-25-2018 16:27:31;0;8;0;80
10-25-2018 17:00:00;0;8;-1;80
10-25-2018 17:03:03;0;8;0;80
10-25-2018 17:17:46;0;8;0;12
10-25-2018 17:17:49;98;8;0;12
10-25-2018 17:17:50;93;8;0;12
10-25-2018 17:17:51;87;8;0;12
10-25-2018 17:17:52;82;8;0;12
10-25-2018 17:17:53;76;8;0;12
10-25-2018 17:17:54;71;8;0;12
10-25-2018 17:17:55;65;8;0;12
10-25-2018 17:17:56;60;8;0;12
10-25-2018 17:17:57;55;8;0;12
10-25-2018 17:17:58;50;8;0;12
10-25-2018 17:17:59;44;8;0;12
10-25-2018 17:18:00;39;8;0;12
10-25-2018 17:18:01;34;8;0;12
10-25-2018 17:18:02;29;8;0;12
10-25-2018 17:18:03;24;8;0;12
10-25-2018 17:18:05;19;8;0;12
10-25-2018 17:18:06;14;8;0;12
10-25-2018 17:18:07;9;8;0;12
10-25-2018 17:18:08;8;8;0;12
10-25-2018 17:18:09;14;8;0;12
10-25-2018 17:18:10;19;8;0;12
10-25-2018 17:18:11;25;8;0;12
10-25-2018 17:18:12;30;8;0;12
10-25-2018 17:18:13;36;8;0;12
10-25-2018 17:18:14;41;8;0;12
10-25-2018 17:18:15;47;8;0;12
10-25-2018 17:18:16;52;8;0;12
10-25-2018 17:18:17;58;8;0;12
10-25-2018 17:18:18;63;8;0;12
10-25-2018 17:18:20;68;8;0;12
10-25-2018 17:18:21;74;8;0;12
10-25-2018 17:18:22;79;8;0;12
10-25-2018 17:18:23;84;8;0;12
10-25-2018 17:18:24;89;8;0;12
10-25-2018 17:18:25;94;8;0;12
10-25-2018 17:18:26;100;8;0;12
10-25-2018 17:20:54;100;8;0;80
10-25-2018 18:00:00;100;8;-1;80
10-25-2018 18:03:02;100;8;0;80
10-25-2018 18:03:03;100;8;0;80
10-25-2018 19:00:00;100;8;-1;80
10-25-2018 19:03:03;100;8;0;80
10-25-2018 20:00:00;100;1;-1;80
10-25-2018 20:00:01;100;1;0;10
10-25-2018 21:00:00;100;1;-1;10
10-25-2018 21:00:01;100;1;0;10
10-25-2018 22:00:02;4;1;0;10
10-25-2018 22:00:03;10;1;0;10
10-25-2018 22:00:04;15;1;0;10
10-25-2018 22:00:05;21;1;0;10
10-25-2018 22:00:06;27;1;0;10
10-25-2018 22:00:07;32;1;0;10
10-25-2018 22:00:08;37;1;0;10
10-25-2018 22:00:10;43;1;0;10
10-25-2018 22:00:10;48;1;0;10
10-25-2018 22:00:11;53;1;0;10
10-25-2018 22:00:13;58;1;0;10
10-25-2018 22:00:14;63;1;0;10
10-25-2018 22:00:15;69;1;0;10
10-25-2018 22:00:16;74;1;0;10
10-25-2018 22:00:17;79;1;0;10
10-25-2018 22:00:18;84;1;0;10
10-25-2018 22:00:19;89;1;0;10
10-25-2018 22:00:20;94;1;0;10
10-25-2018 22:00:21;100;1;0;10
10-25-2018 23:00:00;100;1;-1;10
10-25-2018 23:00:01;100;1;0;10
10-25-2018 23:00:23;100;1;-1;10
10-25-2018 23:00:24;100;1;0;10
10-26-2018;100;1;-1;10
10-26-2018 00:00:01;100;1;0;10
10-26-2018 00:00:01;99;1;0;10
10-26-2018 00:00:02;93;1;0;10
10-26-2018 00:00:03;88;1;0;10
10-26-2018 00:00:04;83;1;0;10
10-26-2018 00:00:05;78;1;0;10
10-26-2018 00:00:06;73;1;0;10
10-26-2018 00:00:07;68;1;0;10
10-26-2018 00:00:08;63;1;0;10
10-26-2018 00:00:09;58;1;0;10
10-26-2018 00:00:11;53;1;0;10
10-26-2018 00:00:12;47;1;0;10
10-26-2018 00:00:13;42;1;0;10
10-26-2018 00:00:14;37;1;0;10
10-26-2018 00:00:15;32;1;0;10
10-26-2018 00:00:16;27;1;0;10
10-26-2018 00:00:17;22;1;0;10
10-26-2018 00:00:18;18;1;0;10
10-26-2018 00:00:19;13;1;0;10
10-26-2018 00:00:20;8;1;0;10
10-26-2018 00:00:21;3;1;0;10
10-26-2018 00:00:22;0;1;0;10
10-26-2018 01:00:00;0;1;-1;10
10-26-2018 01:00:01;0;1;0;10
10-26-2018 02:00:00;0;1;-1;10
10-26-2018 04:46:00;0;1;-1;10
10-26-2018 04:46:01;0;1;-1;10
10-26-2018 05:00:01;0;1;0;10
10-26-2018 06:00:00;0;8;-1;10
10-26-2018 06:00:01;0;8;-1;80
10-26-2018 07:00:01;0;8;0;12
10-26-2018 07:01:00;0;8;0;12
10-26-2018 07:03:03;0;8;0;80
10-26-2018 08:00:00;0;8;-1;80
10-26-2018 09:09:33;4;8;-1;80
10-26-2018 09:09:34;10;8;-1;80
10-26-2018 09:09:35;15;8;-1;80
10-26-2018 09:09:37;21;8;-1;80
10-26-2018 09:09:38;26;8;-1;80
10-26-2018 09:09:39;31;8;-1;80
10-26-2018 09:09:40;37;8;-1;80
10-26-2018 09:09:41;42;8;-1;80
10-26-2018 09:09:42;47;8;-1;80
10-26-2018 09:09:43;52;8;-1;80
10-26-2018 09:09:44;57;8;-1;80
10-26-2018 09:09:45;63;8;-1;80
10-26-2018 09:09:46;68;8;-1;80
10-26-2018 09:09:47;73;8;-1;80
10-26-2018 09:09:48;78;8;-1;80
10-26-2018 09:09:49;83;8;-1;80
10-26-2018 09:09:50;88;8;-1;80
10-26-2018 09:09:51;93;8;-1;80
10-26-2018 09:09:52;100;8;-1;80
10-26-2018 11:00:00;100;8;-1;80
10-26-2018 11:00:01;100;8;0;80
10-26-2018 11:03:33;4;8;0;80
10-26-2018 11:03:34;9;8;0;80
10-26-2018 11:03:35;15;8;0;80
10-26-2018 11:03:36;20;8;0;80
10-26-2018 11:03:38;26;8;0;80
10-26-2018 11:03:39;31;8;0;80
10-26-2018 11:03:40;37;8;0;80
10-26-2018 11:03:41;42;8;0;80
10-26-2018 11:03:42;47;8;0;80
10-26-2018 11:03:43;53;8;0;80
10-26-2018 11:03:44;58;8;0;80
10-26-2018 11:03:45;63;8;0;80
10-26-2018 11:03:46;68;8;0;80
10-26-2018 11:03:47;73;8;0;80
10-26-2018 11:03:48;79;8;0;80
10-26-2018 11:03:49;84;8;0;80
10-26-2018 11:03:50;89;8;0;80
10-26-2018 11:03:51;94;8;0;80
10-26-2018 11:03:52;100;8;0;80
10-26-2018 12:00:00;100;8;-1;80
10-26-2018 15:03:03;100;8;0;80
10-26-2018 15:42:26;100;8;0;80
10-26-2018 15:42:26;100;8;0;12
10-26-2018 15:46:56;100;8;0;80
10-26-2018 16:00:00;100;8;-1;80
10-26-2018 16:03:03;100;8;0;80
10-26-2018 17:00:00;100;8;-1;80
10-26-2018 17:03:03;100;8;0;80
10-26-2018 17:05:50;94;8;0;80
10-26-2018 17:05:51;89;8;0;80
10-26-2018 17:05:52;84;8;0;80
10-26-2018 17:05:53;78;8;0;80
10-26-2018 17:05:54;73;8;0;80
10-26-2018 17:05:55;68;8;0;80
10-26-2018 17:05:56;62;8;0;80
10-26-2018 17:05:57;57;8;0;80
10-26-2018 17:05:58;51;8;0;80
10-26-2018 17:05:59;47;8;0;80
10-26-2018 17:06:00;41;8;0;80
10-26-2018 17:06:02;36;8;0;80
10-26-2018 17:06:03;31;8;0;80
10-26-2018 17:06:04;26;8;0;80
10-26-2018 17:06:05;21;8;0;80
10-26-2018 17:06:06;15;8;0;80
10-26-2018 17:06:07;10;8;0;80
10-26-2018 17:06:08;5;8;0;80
10-26-2018 17:06:09;0;8;0;80
10-26-2018 18:00:00;0;8;-1;80
10-26-2018 18:03:03;0;8;0;80
10-26-2018 19:00:00;0;8;-1;80
10-26-2018 19:03:03;0;8;0;80
10-26-2018 20:00:00;0;1;-1;80
10-26-2018 20:00:01;0;1;0;10
10-26-2018 21:00:00;0;1;-1;10
10-26-2018 21:00:01;0;1;0;10
10-26-2018 22:00:02;2;1;0;10
10-26-2018 22:00:03;7;1;0;10
10-26-2018 22:00:04;13;1;0;10
10-26-2018 22:00:05;19;1;0;10
10-26-2018 22:00:06;24;1;0;10
10-26-2018 22:00:07;29;1;0;10
10-26-2018 22:00:08;35;1;0;10
10-26-2018 22:00:09;40;1;0;10
10-26-2018 22:00:10;45;1;0;10
10-26-2018 22:00:11;51;1;0;10
10-26-2018 22:00:12;56;1;0;10
10-26-2018 22:00:14;61;1;0;10
10-26-2018 22:00:15;66;1;0;10
10-26-2018 22:00:17;77;1;0;10
10-26-2018 22:00:17;82;1;0;10
10-26-2018 22:00:19;87;1;0;10
10-26-2018 22:00:19;92;1;0;10
10-26-2018 22:00:21;100;1;0;10
10-26-2018 23:00:00;100;1;-1;10
10-26-2018 23:00:01;100;1;0;10
10-27-2018;100;3;0;10
10-27-2018 00:00:01;100;3;0;30
10-27-2018 00:00:04;97;3;0;30
10-27-2018 00:00:05;92;3;0;30
10-27-2018 00:00:06;86;3;0;30
10-27-2018 00:00:07;81;3;0;30
10-27-2018 00:00:08;76;3;0;30
10-27-2018 00:00:09;71;3;0;30
10-27-2018 00:00:10;65;3;0;30
10-27-2018 00:00:11;60;3;0;30
10-27-2018 00:00:12;54;3;0;30
10-27-2018 00:00:13;49;3;0;30
10-27-2018 00:00:15;44;3;0;30
10-27-2018 00:00:16;38;3;0;30
10-27-2018 00:00:17;33;3;0;30
10-27-2018 00:00:18;28;3;0;30
10-27-2018 00:00:19;23;3;0;30
10-27-2018 00:00:20;19;3;0;30
10-27-2018 00:00:21;14;3;0;30
10-27-2018 00:00:22;9;3;0;30
10-27-2018 00:00:23;4;3;0;30
10-27-2018 00:00:24;0;3;0;30
10-27-2018 04:17:00;0;5;0;30
10-27-2018 04:17:01;0;5;0;50
10-27-2018 06:00:00;0;3;0;50
10-27-2018 06:00:01;0;3;0;30
10-27-2018 07:00:02;0;3;0;12
10-27-2018 07:01:00;0;3;0;30
10-27-2018 15:24:16;0;3;0;12
10-27-2018 15:28:41;0;3;0;30
10-27-2018 22:00:00;0;5;0;30
10-27-2018 22:00:01;0;5;0;50
10-28-2018 03:08:00;0;5;0;50
10-28-2018 03:08:01;0;5;0;50
10-28-2018 06:00:00;0;3;0;50
10-28-2018 06:00:01;0;3;0;30
10-28-2018 07:00:02;0;3;0;12
10-28-2018 07:01:00;0;3;0;12
10-28-2018 07:02:06;0;3;0;30
10-28-2018 15:24:44;0;3;0;12
10-28-2018 15:26:47;0;3;0;30
10-28-2018 22:00:00;0;5;0;30
10-28-2018 22:00:01;0;5;0;50
10-28-2018 22:00:03;2;5;0;50
10-28-2018 22:00:04;8;5;0;50
10-28-2018 22:00:05;14;5;0;50
10-28-2018 22:00:06;19;5;0;50
10-28-2018 22:00:07;25;5;0;50
10-28-2018 22:00:08;30;5;0;50
10-28-2018 22:00:09;36;5;0;50
10-28-2018 22:00:11;41;5;0;50
10-28-2018 22:00:12;47;5;0;50
10-28-2018 22:00:12;52;5;0;50
10-28-2018 22:00:14;57;5;0;50
10-28-2018 22:00:15;63;5;0;50
10-28-2018 22:00:16;68;5;0;50
10-28-2018 22:00:17;73;5;0;50
10-28-2018 22:00:18;78;5;0;50
10-28-2018 22:00:19;84;5;0;50
10-28-2018 22:00:20;89;5;0;50
10-28-2018 22:00:21;94;5;0;50
10-28-2018 22:00:22;100;5;0;50
10-29-2018;100;5;-1;50
10-29-2018 00:00:01;100;5;0;50
10-29-2018 00:00:01;99;5;0;50
10-29-2018 00:00:02;93;5;0;50
10-29-2018 00:00:03;89;5;0;50
10-29-2018 00:00:04;83;5;0;50
10-29-2018 00:00:05;78;5;0;50
10-29-2018 00:00:06;73;5;0;50
10-29-2018 00:00:07;68;5;0;50
10-29-2018 00:00:08;63;5;0;50
10-29-2018 00:00:09;57;5;0;50
10-29-2018 00:00:11;52;5;0;50
10-29-2018 00:00:12;47;5;0;50
10-29-2018 00:00:13;42;5;0;50
10-29-2018 00:00:14;37;5;0;50
10-29-2018 00:00:15;32;5;0;50
10-29-2018 00:00:16;27;5;0;50
10-29-2018 00:00:17;22;5;0;50
10-29-2018 00:00:18;17;5;0;50
10-29-2018 00:00:19;12;5;0;50
10-29-2018 00:00:20;7;5;0;50
10-29-2018 00:00:21;2;5;0;50
10-29-2018 00:00:22;0;5;0;50
10-29-2018 02:00:00;0;5;-1;50
10-29-2018 02:00:01;0;5;0;50
10-29-2018 02:31:00;0;5;0;50
10-29-2018 02:31:01;0;5;0;50
10-29-2018 03:00:00;0;5;-1;50
10-29-2018 03:00:01;0;5;0;50
10-29-2018 04:00:00;0;5;-1;50
10-29-2018 04:00:01;0;5;0;50
10-29-2018 05:00:00;0;5;-1;50
10-29-2018 05:00:01;0;5;0;50
10-29-2018 06:00:00;0;4;-1;50
10-29-2018 06:00:01;0;4;-1;31
10-29-2018 07:00:02;0;4;-1;12
10-29-2018 07:01:00;0;4;-1;12
10-29-2018 07:03:23;0;4;-1;31
10-29-2018 10:06:00;0;8;-1;31
10-29-2018 10:06:01;0;8;-1;80
10-29-2018 11:58:10;95;8;-1;80
10-29-2018 11:58:11;89;8;-1;80
10-29-2018 11:58:12;84;8;-1;80
10-29-2018 11:58:13;79;8;-1;80
10-29-2018 11:58:15;74;8;-1;80
10-29-2018 11:58:16;69;8;-1;80
10-29-2018 11:58:17;64;8;-1;80
10-29-2018 11:58:18;58;8;-1;80
10-29-2018 11:58:19;53;8;-1;80
10-29-2018 11:58:20;49;8;-1;80
10-29-2018 11:58:21;43;8;-1;80
10-29-2018 11:58:22;38;8;-1;80
10-29-2018 11:58:23;34;8;-1;80
10-29-2018 11:58:24;28;8;-1;80
10-29-2018 11:58:25;23;8;-1;80
10-29-2018 11:58:26;19;8;-1;80
10-29-2018 11:58:27;14;8;-1;80
10-29-2018 11:58:28;9;8;-1;80
10-29-2018 11:58:29;4;8;-1;80
10-29-2018 11:58:30;0;8;-1;80
10-29-2018 12:08:08;4;8;-1;80
10-29-2018 12:08:09;10;8;-1;80
10-29-2018 12:08:10;15;8;-1;80
10-29-2018 12:08:12;20;8;-1;80
10-29-2018 12:08:13;26;8;-1;80
10-29-2018 12:08:14;31;8;-1;80
10-29-2018 12:08:15;36;8;-1;80
10-29-2018 12:08:16;42;8;-1;80
10-29-2018 12:08:17;47;8;-1;80
10-29-2018 12:08:18;52;8;-1;80
10-29-2018 12:08:19;57;8;-1;80
10-29-2018 12:08:20;63;8;-1;80
10-29-2018 12:08:21;68;8;-1;80
10-29-2018 12:08:22;73;8;-1;80
10-29-2018 12:08:23;78;8;-1;80
10-29-2018 12:08:24;84;8;-1;80
10-29-2018 12:08:25;89;8;-1;80
10-29-2018 12:08:26;94;8;-1;80
10-29-2018 12:08:27;100;8;-1;80
10-29-2018 12:54:26;96;8;-1;80
10-29-2018 12:54:27;91;8;-1;80
10-29-2018 12:54:28;86;8;-1;80
10-29-2018 12:54:29;81;8;-1;80
10-29-2018 12:54:30;75;8;-1;80
10-29-2018 12:54:31;70;8;-1;80
10-29-2018 12:54:32;65;8;-1;80
10-29-2018 12:54:33;59;8;-1;80
10-29-2018 12:54:34;54;8;-1;80
10-29-2018 12:54:35;49;8;-1;80
10-29-2018 12:54:36;43;8;-1;80
10-29-2018 12:54:37;38;8;-1;80
10-29-2018 12:54:38;33;8;-1;80
10-29-2018 12:54:39;28;8;-1;80
10-29-2018 12:54:40;23;8;-1;80
10-29-2018 12:54:41;18;8;-1;80
10-29-2018 12:54:42;13;8;-1;80
10-29-2018 12:54:43;8;8;-1;80
10-29-2018 12:54:44;3;8;-1;80
10-29-2018 12:54:46;0;8;-1;80
10-29-2018 13:15:47;5;8;-1;80
10-29-2018 13:15:48;10;8;-1;80
10-29-2018 13:15:49;16;8;-1;80
10-29-2018 13:15:50;21;8;-1;80
10-29-2018 13:15:51;26;8;-1;80
10-29-2018 13:15:52;32;8;-1;80
10-29-2018 13:15:53;37;8;-1;80
10-29-2018 13:15:54;42;8;-1;80
10-29-2018 13:15:55;48;8;-1;80
10-29-2018 13:15:56;53;8;-1;80
10-29-2018 13:15:57;58;8;-1;80
10-29-2018 13:15:58;64;8;-1;80
10-29-2018 13:15:59;69;8;-1;80
10-29-2018 13:16:01;74;8;-1;80
10-29-2018 13:16:02;79;8;-1;80
10-29-2018 13:16:03;85;8;-1;80
10-29-2018 13:16:04;90;8;-1;80
10-29-2018 13:16:05;100;8;-1;80
10-29-2018 13:24:27;99;8;-1;80
10-29-2018 13:24:28;93;8;-1;80
10-29-2018 13:24:29;88;8;-1;80
10-29-2018 13:24:30;83;8;-1;80
10-29-2018 13:24:31;78;8;-1;80
10-29-2018 13:24:32;73;8;-1;80
10-29-2018 13:24:33;67;8;-1;80
10-29-2018 13:24:34;62;8;-1;80
10-29-2018 13:24:35;57;8;-1;80
10-29-2018 13:24:36;51;8;-1;80
10-29-2018 13:24:37;46;8;-1;80
10-29-2018 13:24:38;41;8;-1;80
10-29-2018 13:24:39;36;8;-1;80
10-29-2018 13:24:40;31;8;-1;80
10-29-2018 13:24:42;26;8;-1;80
10-29-2018 13:24:43;21;8;-1;80
10-29-2018 13:24:44;16;8;-1;80
10-29-2018 13:24:45;11;8;-1;80
10-29-2018 13:24:46;6;8;-1;80
10-29-2018 13:24:47;1;8;-1;80
10-29-2018 13:24:48;0;8;-1;80
10-29-2018 15:16:46;3;8;-1;80
10-29-2018 15:16:47;9;8;-1;80
10-29-2018 15:16:48;14;8;-1;80
10-29-2018 15:16:49;19;8;-1;80
10-29-2018 15:16:50;25;8;-1;80
10-29-2018 15:16:51;30;8;-1;80
10-29-2018 15:16:52;36;8;-1;80
10-29-2018 15:16:53;41;8;-1;80
10-29-2018 15:16:54;46;8;-1;80
10-29-2018 15:16:55;51;8;-1;80
10-29-2018 15:16:56;57;8;-1;80
10-29-2018 15:16:57;62;8;-1;80
10-29-2018 15:16:58;67;8;-1;80
10-29-2018 15:16:59;73;8;-1;80
10-29-2018 15:17:00;78;8;-1;80
10-29-2018 15:17:01;83;8;-1;80
10-29-2018 15:17:03;88;8;-1;80
10-29-2018 15:17:04;94;8;-1;80
10-29-2018 15:17:05;100;8;-1;80
10-29-2018 15:25:10;100;8;-1;12
10-29-2018 15:27:28;100;8;-1;80
10-29-2018 15:28:23;98;8;-1;80
10-29-2018 15:28:24;93;8;-1;80
10-29-2018 15:28:25;87;8;-1;80
10-29-2018 15:28:26;82;8;-1;80
10-29-2018 15:28:27;77;8;-1;80
10-29-2018 15:28:28;72;8;-1;80
10-29-2018 15:28:30;66;8;-1;80
10-29-2018 15:28:31;61;8;-1;80
10-29-2018 15:28:32;56;8;-1;80
10-29-2018 15:28:33;51;8;-1;80
10-29-2018 15:28:34;45;8;-1;80
10-29-2018 15:28:35;40;8;-1;80
10-29-2018 15:28:36;35;8;-1;80
10-29-2018 15:28:37;30;8;-1;80
10-29-2018 15:28:38;25;8;-1;80
10-29-2018 15:28:39;20;8;-1;80
10-29-2018 15:28:40;15;8;-1;80
10-29-2018 15:28:41;10;8;-1;80
10-29-2018 15:28:42;5;8;-1;80
10-29-2018 15:28:43;0;8;-1;80
10-29-2018 15:45:55;2;8;-1;80
10-29-2018 15:45:56;7;8;-1;80
10-29-2018 15:45:57;13;8;-1;80
10-29-2018 15:45:58;18;8;-1;80
10-29-2018 15:45:59;23;8;-1;80
10-29-2018 15:46:00;28;8;-1;80
10-29-2018 15:46:01;34;8;-1;80
10-29-2018 15:46:02;39;8;-1;80
10-29-2018 15:46:03;45;8;-1;80
10-29-2018 15:46:04;50;8;-1;80
10-29-2018 15:46:05;55;8;-1;80
10-29-2018 15:46:06;60;8;-1;80
10-29-2018 15:46:07;66;8;-1;80
10-29-2018 15:46:08;71;8;-1;80
10-29-2018 15:46:10;76;8;-1;80
10-29-2018 15:46:10;81;8;-1;80
10-29-2018 15:46:12;86;8;-1;80
10-29-2018 15:46:13;92;8;-1;80
10-29-2018 15:46:14;100;8;-1;80
10-29-2018 20:00:00;100;1;-1;80
10-29-2018 20:00:01;100;1;0;10
10-29-2018 21:00:00;100;1;-1;10
10-29-2018 21:00:01;100;1;0;10
10-29-2018 22:00:02;1;1;0;10
10-29-2018 22:00:03;6;1;0;10
10-29-2018 22:00:04;12;1;0;10
10-29-2018 22:00:05;17;1;0;10
10-29-2018 22:00:06;22;1;0;10
10-29-2018 22:00:07;28;1;0;10
10-29-2018 22:00:08;33;1;0;10
10-29-2018 22:00:09;38;1;0;10
10-29-2018 22:00:10;44;1;0;10
10-29-2018 22:00:11;49;1;0;10
10-29-2018 22:00:12;54;1;0;10
10-29-2018 22:00:13;60;1;0;10
10-29-2018 22:00:14;65;1;0;10
10-29-2018 22:00:15;70;1;0;10
10-29-2018 22:00:16;75;1;0;10
10-29-2018 22:00:17;80;1;0;10
10-29-2018 22:00:18;85;1;0;10
10-29-2018 22:00:19;91;1;0;10
10-29-2018 22:00:20;100;1;0;10
10-29-2018 23:00:00;100;1;-1;10
10-29-2018 23:00:01;100;1;0;10
10-30-2018;100;1;-1;10
10-30-2018 00:00:01;100;1;0;10
10-30-2018 00:00:02;96;1;0;10
10-30-2018 00:00:03;90;1;0;10
10-30-2018 00:00:04;85;1;0;10
10-30-2018 00:00:05;80;1;0;10
10-30-2018 00:00:06;75;1;0;10
10-30-2018 00:00:08;70;1;0;10
10-30-2018 00:00:08;64;1;0;10
10-30-2018 00:00:09;59;1;0;10
10-30-2018 00:00:11;54;1;0;10
10-30-2018 00:00:12;49;1;0;10
10-30-2018 00:00:13;44;1;0;10
10-30-2018 00:00:14;39;1;0;10
10-30-2018 00:00:15;34;1;0;10
10-30-2018 00:00:16;29;1;0;10
10-30-2018 00:00:17;24;1;0;10
10-30-2018 00:00:18;19;1;0;10
10-30-2018 00:00:19;14;1;0;10
10-30-2018 00:00:20;10;1;0;10
10-30-2018 00:00:21;4;1;0;10
10-30-2018 00:00:22;0;1;0;10
10-30-2018 01:00:00;0;1;-1;10
10-30-2018 01:00:01;0;1;0;10
10-30-2018 02:00:00;0;1;-1;10
10-30-2018 04:23:00;0;1;-1;10
10-30-2018 04:23:01;0;1;-1;10
10-30-2018 05:00:01;0;1;0;10
10-30-2018 06:00:00;0;8;-1;10
10-30-2018 06:00:01;0;8;-1;80
10-30-2018 07:00:01;0;8;0;12
10-30-2018 07:01:00;0;8;0;12
10-30-2018 07:01:52;0;8;0;80
10-30-2018 08:00:00;0;8;-1;80
10-30-2018 09:11:22;2;8;-1;80
10-30-2018 09:11:23;8;8;-1;80
10-30-2018 09:11:24;13;8;-1;80
10-30-2018 09:11:25;18;8;-1;80
10-30-2018 09:11:26;24;8;-1;80
10-30-2018 09:11:27;29;8;-1;80
10-30-2018 09:11:28;34;8;-1;80
10-30-2018 09:11:29;40;8;-1;80
10-30-2018 09:11:30;45;8;-1;80
10-30-2018 09:11:31;50;8;-1;80
10-30-2018 09:11:32;55;8;-1;80
10-30-2018 09:11:33;60;8;-1;80
10-30-2018 09:11:34;66;8;-1;80
10-30-2018 09:11:35;71;8;-1;80
10-30-2018 09:11:36;76;8;-1;80
10-30-2018 09:11:37;81;8;-1;80
10-30-2018 09:11:38;86;8;-1;80
10-30-2018 09:11:39;91;8;-1;80
10-30-2018 09:11:40;100;8;-1;80
10-30-2018 13:00:05;98;8;-1;80
10-30-2018 13:00:06;93;8;-1;80
10-30-2018 13:00:07;87;8;-1;80
10-30-2018 13:00:08;82;8;-1;80
10-30-2018 13:00:09;76;8;-1;80
10-30-2018 13:00:10;71;8;-1;80
10-30-2018 13:00:11;66;8;-1;80
10-30-2018 13:00:12;61;8;-1;80
10-30-2018 13:00:13;55;8;-1;80
10-30-2018 13:00:14;50;8;-1;80
10-30-2018 13:00:15;45;8;-1;80
10-30-2018 13:00:16;40;8;-1;80
10-30-2018 13:00:17;35;8;-1;80
10-30-2018 13:00:18;30;8;-1;80
10-30-2018 13:00:19;25;8;-1;80
10-30-2018 13:00:20;20;8;-1;80
10-30-2018 13:00:21;15;8;-1;80
10-30-2018 13:00:22;10;8;-1;80
10-30-2018 13:00:23;5;8;-1;80
10-30-2018 13:00:24;1;8;-1;80
10-30-2018 13:00:25;0;8;-1;80
10-30-2018 15:02:33;2;8;-1;80
